"Step","random_None - extra_val_metric_0","random_None - extra_val_metric_0__MIN","random_None - extra_val_metric_0__MAX","random_None - mean_absolute_percentage_error","random_None - mean_absolute_percentage_error__MIN","random_None - mean_absolute_percentage_error__MAX","random_seg - extra_val_metric_0","random_seg - extra_val_metric_0__MIN","random_seg - extra_val_metric_0__MAX","random_seg - mean_absolute_percentage_error","random_seg - mean_absolute_percentage_error__MIN","random_seg - mean_absolute_percentage_error__MAX","random_no2 - extra_val_metric_0","random_no2 - extra_val_metric_0__MIN","random_no2 - extra_val_metric_0__MAX","random_no2 - mean_absolute_percentage_error","random_no2 - mean_absolute_percentage_error__MIN","random_no2 - mean_absolute_percentage_error__MAX"
"2935","","","","34.8406867980957","34.8406867980957","34.8406867980957","","","","23.397443771362305","23.397443771362305","23.397443771362305","","","","19.96122169494629","19.96122169494629","19.96122169494629"
"2938","23.685731887817383","23.685731887817383","23.685731887817383","","","","32.878536224365234","32.878536224365234","32.878536224365234","","","","34.972503662109375","34.972503662109375","34.972503662109375","","",""
"2940","","","","34.441341400146484","34.441341400146484","34.441341400146484","","","","23.537641525268555","23.537641525268555","23.537641525268555","","","","20.268579483032227","20.268579483032227","20.268579483032227"
"2943","24.2142276763916","24.2142276763916","24.2142276763916","","","","33.33346176147461","33.33346176147461","33.33346176147461","","","","36.055145263671875","36.055145263671875","36.055145263671875","","",""
"2945","","","","34.38347625732422","34.38347625732422","34.38347625732422","","","","23.439083099365234","23.439083099365234","23.439083099365234","","","","20.12137794494629","20.12137794494629","20.12137794494629"
"2948","24.146644592285156","24.146644592285156","24.146644592285156","","","","32.43606185913086","32.43606185913086","32.43606185913086","","","","34.26924133300781","34.26924133300781","34.26924133300781","","",""
"2950","","","","33.73352813720703","33.73352813720703","33.73352813720703","","","","23.596553802490234","23.596553802490234","23.596553802490234","","","","20.451841354370117","20.451841354370117","20.451841354370117"
"2953","24.2310848236084","24.2310848236084","24.2310848236084","","","","32.85130310058594","32.85130310058594","32.85130310058594","","","","35.52799987792969","35.52799987792969","35.52799987792969","","",""
"2955","","","","34.54648971557617","34.54648971557617","34.54648971557617","","","","23.560163497924805","23.560163497924805","23.560163497924805","","","","20.289525985717773","20.289525985717773","20.289525985717773"
"2958","23.685110092163086","23.685110092163086","23.685110092163086","","","","33.24623489379883","33.24623489379883","33.24623489379883","","","","35.8879280090332","35.8879280090332","35.8879280090332","","",""
"2960","","","","34.37953567504883","34.37953567504883","34.37953567504883","","","","23.578567504882812","23.578567504882812","23.578567504882812","","","","20.195606231689453","20.195606231689453","20.195606231689453"
"2963","24.201440811157227","24.201440811157227","24.201440811157227","","","","33.11943054199219","33.11943054199219","33.11943054199219","","","","34.67823028564453","34.67823028564453","34.67823028564453","","",""
"2965","","","","34.62884521484375","34.62884521484375","34.62884521484375","","","","23.391454696655273","23.391454696655273","23.391454696655273","","","","19.932647705078125","19.932647705078125","19.932647705078125"
"2968","24.536758422851562","24.536758422851562","24.536758422851562","","","","32.25857162475586","32.25857162475586","32.25857162475586","","","","34.440303802490234","34.440303802490234","34.440303802490234","","",""
"2970","","","","34.08234786987305","34.08234786987305","34.08234786987305","","","","23.284934997558594","23.284934997558594","23.284934997558594","","","","20.219785690307617","20.219785690307617","20.219785690307617"
"2973","23.92431640625","23.92431640625","23.92431640625","","","","31.815752029418945","31.815752029418945","31.815752029418945","","","","35.041812896728516","35.041812896728516","35.041812896728516","","",""
"2975","","","","33.67638397216797","33.67638397216797","33.67638397216797","","","","23.253244400024414","23.253244400024414","23.253244400024414","","","","19.908432006835938","19.908432006835938","19.908432006835938"
"2978","24.359779357910156","24.359779357910156","24.359779357910156","","","","32.11425018310547","32.11425018310547","32.11425018310547","","","","36.19660186767578","36.19660186767578","36.19660186767578","","",""
"2980","","","","34.23657989501953","34.23657989501953","34.23657989501953","","","","23.524263381958008","23.524263381958008","23.524263381958008","","","","20.12140655517578","20.12140655517578","20.12140655517578"
"2983","23.932518005371094","23.932518005371094","23.932518005371094","","","","33.07447814941406","33.07447814941406","33.07447814941406","","","","34.306427001953125","34.306427001953125","34.306427001953125","","",""
"2985","","","","33.69478988647461","33.69478988647461","33.69478988647461","","","","23.44200325012207","23.44200325012207","23.44200325012207","","","","20.1177921295166","20.1177921295166","20.1177921295166"
"2988","24.112369537353516","24.112369537353516","24.112369537353516","","","","32.40324783325195","32.40324783325195","32.40324783325195","","","","33.578975677490234","33.578975677490234","33.578975677490234","","",""
"2990","","","","34.45161819458008","34.45161819458008","34.45161819458008","","","","23.5029354095459","23.5029354095459","23.5029354095459","","","","19.866052627563477","19.866052627563477","19.866052627563477"
"2993","24.119068145751953","24.119068145751953","24.119068145751953","","","","32.07139587402344","32.07139587402344","32.07139587402344","","","","34.79415512084961","34.79415512084961","34.79415512084961","","",""
"2995","","","","34.30103302001953","34.30103302001953","34.30103302001953","","","","23.566343307495117","23.566343307495117","23.566343307495117","","","","20.323482513427734","20.323482513427734","20.323482513427734"
"2998","24.283069610595703","24.283069610595703","24.283069610595703","","","","31.39696502685547","31.39696502685547","31.39696502685547","","","","35.886558532714844","35.886558532714844","35.886558532714844","","",""
"3000","","","","34.16503143310547","34.16503143310547","34.16503143310547","","","","23.448991775512695","23.448991775512695","23.448991775512695","","","","20.188819885253906","20.188819885253906","20.188819885253906"
"3003","23.816143035888672","23.816143035888672","23.816143035888672","","","","31.58160400390625","31.58160400390625","31.58160400390625","","","","34.227622985839844","34.227622985839844","34.227622985839844","","",""
"3005","","","","34.11274337768555","34.11274337768555","34.11274337768555","","","","23.36451530456543","23.36451530456543","23.36451530456543","","","","20.078514099121094","20.078514099121094","20.078514099121094"
"3008","24.00708770751953","24.00708770751953","24.00708770751953","","","","32.609153747558594","32.609153747558594","32.609153747558594","","","","34.622779846191406","34.622779846191406","34.622779846191406","","",""
"3010","","","","34.13928985595703","34.13928985595703","34.13928985595703","","","","23.627992630004883","23.627992630004883","23.627992630004883","","","","20.08903694152832","20.08903694152832","20.08903694152832"
"3013","24.119857788085938","24.119857788085938","24.119857788085938","","","","33.00346374511719","33.00346374511719","33.00346374511719","","","","36.4422607421875","36.4422607421875","36.4422607421875","","",""
"3015","","","","33.79035949707031","33.79035949707031","33.79035949707031","","","","23.34241485595703","23.34241485595703","23.34241485595703","","","","19.96050453186035","19.96050453186035","19.96050453186035"
"3018","24.16160774230957","24.16160774230957","24.16160774230957","","","","32.47964859008789","32.47964859008789","32.47964859008789","","","","35.1431884765625","35.1431884765625","35.1431884765625","","",""
"3020","","","","34.07248306274414","34.07248306274414","34.07248306274414","","","","23.4838924407959","23.4838924407959","23.4838924407959","","","","19.952587127685547","19.952587127685547","19.952587127685547"
"3023","23.580995559692383","23.580995559692383","23.580995559692383","","","","32.50944900512695","32.50944900512695","32.50944900512695","","","","35.291046142578125","35.291046142578125","35.291046142578125","","",""
"3025","","","","34.027557373046875","34.027557373046875","34.027557373046875","","","","23.306303024291992","23.306303024291992","23.306303024291992","","","","20.004432678222656","20.004432678222656","20.004432678222656"
"3028","23.93114471435547","23.93114471435547","23.93114471435547","","","","32.76568603515625","32.76568603515625","32.76568603515625","","","","34.48606491088867","34.48606491088867","34.48606491088867","","",""
"3030","","","","34.12118148803711","34.12118148803711","34.12118148803711","","","","23.546062469482422","23.546062469482422","23.546062469482422","","","","20.12369155883789","20.12369155883789","20.12369155883789"
"3033","24.23694610595703","24.23694610595703","24.23694610595703","","","","32.83971405029297","32.83971405029297","32.83971405029297","","","","34.91212463378906","34.91212463378906","34.91212463378906","","",""
"3035","","","","33.90810012817383","33.90810012817383","33.90810012817383","","","","23.65553855895996","23.65553855895996","23.65553855895996","","","","19.83865737915039","19.83865737915039","19.83865737915039"
"3038","24.16231918334961","24.16231918334961","24.16231918334961","","","","32.683685302734375","32.683685302734375","32.683685302734375","","","","34.87140655517578","34.87140655517578","34.87140655517578","","",""
"3040","","","","34.2396240234375","34.2396240234375","34.2396240234375","","","","23.320388793945312","23.320388793945312","23.320388793945312","","","","19.935684204101562","19.935684204101562","19.935684204101562"
"3043","23.638750076293945","23.638750076293945","23.638750076293945","","","","32.09537887573242","32.09537887573242","32.09537887573242","","","","35.94340896606445","35.94340896606445","35.94340896606445","","",""
"3045","","","","34.48853302001953","34.48853302001953","34.48853302001953","","","","23.337909698486328","23.337909698486328","23.337909698486328","","","","20.188146591186523","20.188146591186523","20.188146591186523"
"3048","24.09600830078125","24.09600830078125","24.09600830078125","","","","33.61912536621094","33.61912536621094","33.61912536621094","","","","33.4017219543457","33.4017219543457","33.4017219543457","","",""
"3050","","","","34.223228454589844","34.223228454589844","34.223228454589844","","","","23.390830993652344","23.390830993652344","23.390830993652344","","","","20.004108428955078","20.004108428955078","20.004108428955078"
"3053","23.899314880371094","23.899314880371094","23.899314880371094","","","","31.46661376953125","31.46661376953125","31.46661376953125","","","","35.29832077026367","35.29832077026367","35.29832077026367","","",""
"3055","","","","34.545936584472656","34.545936584472656","34.545936584472656","","","","23.752748489379883","23.752748489379883","23.752748489379883","","","","20.18626594543457","20.18626594543457","20.18626594543457"
"3058","24.235557556152344","24.235557556152344","24.235557556152344","","","","32.79374694824219","32.79374694824219","32.79374694824219","","","","34.51973342895508","34.51973342895508","34.51973342895508","","",""
"3060","","","","34.3250846862793","34.3250846862793","34.3250846862793","","","","23.517662048339844","23.517662048339844","23.517662048339844","","","","20.123332977294922","20.123332977294922","20.123332977294922"
"3063","24.569181442260742","24.569181442260742","24.569181442260742","","","","33.014259338378906","33.014259338378906","33.014259338378906","","","","35.31299591064453","35.31299591064453","35.31299591064453","","",""
"3065","","","","34.12430953979492","34.12430953979492","34.12430953979492","","","","23.317081451416016","23.317081451416016","23.317081451416016","","","","20.2470703125","20.2470703125","20.2470703125"
"3068","24.5749454498291","24.5749454498291","24.5749454498291","","","","33.310455322265625","33.310455322265625","33.310455322265625","","","","36.17467498779297","36.17467498779297","36.17467498779297","","",""
"3070","","","","33.93101119995117","33.93101119995117","33.93101119995117","","","","23.345998764038086","23.345998764038086","23.345998764038086","","","","19.993831634521484","19.993831634521484","19.993831634521484"
"3073","24.602806091308594","24.602806091308594","24.602806091308594","","","","33.086299896240234","33.086299896240234","33.086299896240234","","","","34.86344528198242","34.86344528198242","34.86344528198242","","",""
"3075","","","","34.43937683105469","34.43937683105469","34.43937683105469","","","","23.539710998535156","23.539710998535156","23.539710998535156","","","","20.003337860107422","20.003337860107422","20.003337860107422"
"3078","24.62314224243164","24.62314224243164","24.62314224243164","","","","33.75160598754883","33.75160598754883","33.75160598754883","","","","35.701751708984375","35.701751708984375","35.701751708984375","","",""
"3080","","","","34.039642333984375","34.039642333984375","34.039642333984375","","","","23.301424026489258","23.301424026489258","23.301424026489258","","","","20.213274002075195","20.213274002075195","20.213274002075195"
"3083","24.50999641418457","24.50999641418457","24.50999641418457","","","","33.62444305419922","33.62444305419922","33.62444305419922","","","","35.51237869262695","35.51237869262695","35.51237869262695","","",""
"3085","","","","34.095947265625","34.095947265625","34.095947265625","","","","23.730815887451172","23.730815887451172","23.730815887451172","","","","19.967411041259766","19.967411041259766","19.967411041259766"
"3088","24.609689712524414","24.609689712524414","24.609689712524414","","","","33.82566833496094","33.82566833496094","33.82566833496094","","","","34.884769439697266","34.884769439697266","34.884769439697266","","",""
"3090","","","","34.019962310791016","34.019962310791016","34.019962310791016","","","","23.043336868286133","23.043336868286133","23.043336868286133","","","","20.17607879638672","20.17607879638672","20.17607879638672"
"3093","24.088375091552734","24.088375091552734","24.088375091552734","","","","32.90235900878906","32.90235900878906","32.90235900878906","","","","35.684959411621094","35.684959411621094","35.684959411621094","","",""
"3095","","","","34.071632385253906","34.071632385253906","34.071632385253906","","","","23.46207046508789","23.46207046508789","23.46207046508789","","","","19.890531539916992","19.890531539916992","19.890531539916992"
"3098","24.36893081665039","24.36893081665039","24.36893081665039","","","","32.63446807861328","32.63446807861328","32.63446807861328","","","","36.81809997558594","36.81809997558594","36.81809997558594","","",""
"3100","","","","34.55122756958008","34.55122756958008","34.55122756958008","","","","23.397747039794922","23.397747039794922","23.397747039794922","","","","20.030717849731445","20.030717849731445","20.030717849731445"
"3103","24.386934280395508","24.386934280395508","24.386934280395508","","","","34.56977462768555","34.56977462768555","34.56977462768555","","","","34.538429260253906","34.538429260253906","34.538429260253906","","",""
"3105","","","","34.911434173583984","34.911434173583984","34.911434173583984","","","","23.3458251953125","23.3458251953125","23.3458251953125","","","","20.240463256835938","20.240463256835938","20.240463256835938"
"3108","24.519981384277344","24.519981384277344","24.519981384277344","","","","32.85581588745117","32.85581588745117","32.85581588745117","","","","33.507713317871094","33.507713317871094","33.507713317871094","","",""
"3110","","","","34.40924835205078","34.40924835205078","34.40924835205078","","","","23.443933486938477","23.443933486938477","23.443933486938477","","","","20.210651397705078","20.210651397705078","20.210651397705078"
"3113","24.549400329589844","24.549400329589844","24.549400329589844","","","","33.34980773925781","33.34980773925781","33.34980773925781","","","","34.88800811767578","34.88800811767578","34.88800811767578","","",""
"3115","","","","34.35972213745117","34.35972213745117","34.35972213745117","","","","23.589336395263672","23.589336395263672","23.589336395263672","","","","20.12053108215332","20.12053108215332","20.12053108215332"
"3118","24.06342315673828","24.06342315673828","24.06342315673828","","","","32.36623001098633","32.36623001098633","32.36623001098633","","","","37.00883483886719","37.00883483886719","37.00883483886719","","",""
"3120","","","","33.76061248779297","33.76061248779297","33.76061248779297","","","","23.23347282409668","23.23347282409668","23.23347282409668","","","","19.88139533996582","19.88139533996582","19.88139533996582"
"3123","24.520832061767578","24.520832061767578","24.520832061767578","","","","32.39021301269531","32.39021301269531","32.39021301269531","","","","35.657649993896484","35.657649993896484","35.657649993896484","","",""
"3125","","","","34.04323959350586","34.04323959350586","34.04323959350586","","","","23.28687858581543","23.28687858581543","23.28687858581543","","","","20.16138458251953","20.16138458251953","20.16138458251953"
"3128","24.522886276245117","24.522886276245117","24.522886276245117","","","","33.144981384277344","33.144981384277344","33.144981384277344","","","","34.78631591796875","34.78631591796875","34.78631591796875","","",""
"3130","","","","34.35986328125","34.35986328125","34.35986328125","","","","23.28551483154297","23.28551483154297","23.28551483154297","","","","19.861600875854492","19.861600875854492","19.861600875854492"
"3133","24.07646369934082","24.07646369934082","24.07646369934082","","","","32.47190856933594","32.47190856933594","32.47190856933594","","","","35.331390380859375","35.331390380859375","35.331390380859375","","",""
"3135","","","","34.17927169799805","34.17927169799805","34.17927169799805","","","","23.559551239013672","23.559551239013672","23.559551239013672","","","","19.921035766601562","19.921035766601562","19.921035766601562"
"3138","24.23200798034668","24.23200798034668","24.23200798034668","","","","33.597808837890625","33.597808837890625","33.597808837890625","","","","35.01321029663086","35.01321029663086","35.01321029663086","","",""
"3140","","","","34.14263916015625","34.14263916015625","34.14263916015625","","","","23.301158905029297","23.301158905029297","23.301158905029297","","","","20.27613639831543","20.27613639831543","20.27613639831543"
"3143","24.182037353515625","24.182037353515625","24.182037353515625","","","","33.09144592285156","33.09144592285156","33.09144592285156","","","","37.259185791015625","37.259185791015625","37.259185791015625","","",""
"3145","","","","33.9493293762207","33.9493293762207","33.9493293762207","","","","23.300682067871094","23.300682067871094","23.300682067871094","","","","20.164321899414062","20.164321899414062","20.164321899414062"
"3148","23.865272521972656","23.865272521972656","23.865272521972656","","","","33.61406707763672","33.61406707763672","33.61406707763672","","","","34.89030838012695","34.89030838012695","34.89030838012695","","",""
"3150","","","","34.95061492919922","34.95061492919922","34.95061492919922","","","","23.273136138916016","23.273136138916016","23.273136138916016","","","","20.278724670410156","20.278724670410156","20.278724670410156"
"3153","24.14690399169922","24.14690399169922","24.14690399169922","","","","32.98600769042969","32.98600769042969","32.98600769042969","","","","34.9630126953125","34.9630126953125","34.9630126953125","","",""
"3155","","","","34.33418655395508","34.33418655395508","34.33418655395508","","","","23.374488830566406","23.374488830566406","23.374488830566406","","","","20.013050079345703","20.013050079345703","20.013050079345703"
"3158","24.04596710205078","24.04596710205078","24.04596710205078","","","","32.21903991699219","32.21903991699219","32.21903991699219","","","","34.962120056152344","34.962120056152344","34.962120056152344","","",""
"3160","","","","33.94451904296875","33.94451904296875","33.94451904296875","","","","23.207731246948242","23.207731246948242","23.207731246948242","","","","20.2992000579834","20.2992000579834","20.2992000579834"
"3163","24.440763473510742","24.440763473510742","24.440763473510742","","","","32.68138122558594","32.68138122558594","32.68138122558594","","","","35.9167366027832","35.9167366027832","35.9167366027832","","",""
"3165","","","","34.45958709716797","34.45958709716797","34.45958709716797","","","","23.422800064086914","23.422800064086914","23.422800064086914","","","","20.286415100097656","20.286415100097656","20.286415100097656"
"3168","24.335859298706055","24.335859298706055","24.335859298706055","","","","33.06364822387695","33.06364822387695","33.06364822387695","","","","35.15143966674805","35.15143966674805","35.15143966674805","","",""
"3170","","","","33.938289642333984","33.938289642333984","33.938289642333984","","","","23.499664306640625","23.499664306640625","23.499664306640625","","","","20.37830352783203","20.37830352783203","20.37830352783203"
"3173","24.724491119384766","24.724491119384766","24.724491119384766","","","","32.79548645019531","32.79548645019531","32.79548645019531","","","","35.25325012207031","35.25325012207031","35.25325012207031","","",""
"3175","","","","34.50424575805664","34.50424575805664","34.50424575805664","","","","23.56764793395996","23.56764793395996","23.56764793395996","","","","20.130874633789062","20.130874633789062","20.130874633789062"
"3178","24.417274475097656","24.417274475097656","24.417274475097656","","","","32.67140197753906","32.67140197753906","32.67140197753906","","","","36.782440185546875","36.782440185546875","36.782440185546875","","",""
"3180","","","","34.6290168762207","34.6290168762207","34.6290168762207","","","","23.215559005737305","23.215559005737305","23.215559005737305","","","","20.08515167236328","20.08515167236328","20.08515167236328"
"3183","24.126874923706055","24.126874923706055","24.126874923706055","","","","32.763511657714844","32.763511657714844","32.763511657714844","","","","37.599369049072266","37.599369049072266","37.599369049072266","","",""
"3185","","","","34.21265411376953","34.21265411376953","34.21265411376953","","","","23.339221954345703","23.339221954345703","23.339221954345703","","","","20.103899002075195","20.103899002075195","20.103899002075195"
"3188","24.270153045654297","24.270153045654297","24.270153045654297","","","","31.23340606689453","31.23340606689453","31.23340606689453","","","","34.835269927978516","34.835269927978516","34.835269927978516","","",""
"3190","","","","33.97690963745117","33.97690963745117","33.97690963745117","","","","23.560653686523438","23.560653686523438","23.560653686523438","","","","20.029850006103516","20.029850006103516","20.029850006103516"
"3193","24.00391387939453","24.00391387939453","24.00391387939453","","","","33.79935836791992","33.79935836791992","33.79935836791992","","","","36.7152099609375","36.7152099609375","36.7152099609375","","",""
"3195","","","","34.58502197265625","34.58502197265625","34.58502197265625","","","","23.415077209472656","23.415077209472656","23.415077209472656","","","","20.023088455200195","20.023088455200195","20.023088455200195"
"3198","24.416807174682617","24.416807174682617","24.416807174682617","","","","31.67738914489746","31.67738914489746","31.67738914489746","","","","34.41575622558594","34.41575622558594","34.41575622558594","","",""
"3200","","","","34.768672943115234","34.768672943115234","34.768672943115234","","","","23.51188850402832","23.51188850402832","23.51188850402832","","","","20.065147399902344","20.065147399902344","20.065147399902344"
"3203","23.983264923095703","23.983264923095703","23.983264923095703","","","","31.94892692565918","31.94892692565918","31.94892692565918","","","","34.67992401123047","34.67992401123047","34.67992401123047","","",""
"3205","","","","34.32979965209961","34.32979965209961","34.32979965209961","","","","23.185604095458984","23.185604095458984","23.185604095458984","","","","20.181760787963867","20.181760787963867","20.181760787963867"
"3208","24.33563232421875","24.33563232421875","24.33563232421875","","","","33.10870361328125","33.10870361328125","33.10870361328125","","","","34.14909362792969","34.14909362792969","34.14909362792969","","",""
"3210","","","","34.12945556640625","34.12945556640625","34.12945556640625","","","","23.49236297607422","23.49236297607422","23.49236297607422","","","","19.93988609313965","19.93988609313965","19.93988609313965"
"3213","23.84191131591797","23.84191131591797","23.84191131591797","","","","33.22203063964844","33.22203063964844","33.22203063964844","","","","35.303382873535156","35.303382873535156","35.303382873535156","","",""
"3215","","","","34.85208511352539","34.85208511352539","34.85208511352539","","","","23.291868209838867","23.291868209838867","23.291868209838867","","","","20.223695755004883","20.223695755004883","20.223695755004883"
"3218","23.98133659362793","23.98133659362793","23.98133659362793","","","","32.63454818725586","32.63454818725586","32.63454818725586","","","","33.344215393066406","33.344215393066406","33.344215393066406","","",""
"3220","","","","33.943851470947266","33.943851470947266","33.943851470947266","","","","23.19109344482422","23.19109344482422","23.19109344482422","","","","20.331527709960938","20.331527709960938","20.331527709960938"
"3223","24.13532257080078","24.13532257080078","24.13532257080078","","","","33.32133102416992","33.32133102416992","33.32133102416992","","","","36.0545539855957","36.0545539855957","36.0545539855957","","",""
"3225","","","","33.92643737792969","33.92643737792969","33.92643737792969","","","","23.27426528930664","23.27426528930664","23.27426528930664","","","","19.991294860839844","19.991294860839844","19.991294860839844"
"3228","24.1368465423584","24.1368465423584","24.1368465423584","","","","33.7187385559082","33.7187385559082","33.7187385559082","","","","34.274864196777344","34.274864196777344","34.274864196777344","","",""
"3230","","","","34.22371292114258","34.22371292114258","34.22371292114258","","","","23.250911712646484","23.250911712646484","23.250911712646484","","","","20.279804229736328","20.279804229736328","20.279804229736328"
"3233","23.637855529785156","23.637855529785156","23.637855529785156","","","","32.342445373535156","32.342445373535156","32.342445373535156","","","","37.20718002319336","37.20718002319336","37.20718002319336","","",""
"3235","","","","33.92847442626953","33.92847442626953","33.92847442626953","","","","23.215883255004883","23.215883255004883","23.215883255004883","","","","20.21450424194336","20.21450424194336","20.21450424194336"
"3238","23.84217071533203","23.84217071533203","23.84217071533203","","","","31.537391662597656","31.537391662597656","31.537391662597656","","","","33.657135009765625","33.657135009765625","33.657135009765625","","",""
"3240","","","","33.57292938232422","33.57292938232422","33.57292938232422","","","","23.594478607177734","23.594478607177734","23.594478607177734","","","","20.092037200927734","20.092037200927734","20.092037200927734"
"3243","24.26407814025879","24.26407814025879","24.26407814025879","","","","32.88074493408203","32.88074493408203","32.88074493408203","","","","33.73158264160156","33.73158264160156","33.73158264160156","","",""
"3245","","","","34.19709014892578","34.19709014892578","34.19709014892578","","","","22.988265991210938","22.988265991210938","22.988265991210938","","","","20.19525718688965","20.19525718688965","20.19525718688965"
"3248","24.330354690551758","24.330354690551758","24.330354690551758","","","","33.05377960205078","33.05377960205078","33.05377960205078","","","","34.90437316894531","34.90437316894531","34.90437316894531","","",""
"3250","","","","34.12146759033203","34.12146759033203","34.12146759033203","","","","23.518327713012695","23.518327713012695","23.518327713012695","","","","20.361833572387695","20.361833572387695","20.361833572387695"
"3253","23.774574279785156","23.774574279785156","23.774574279785156","","","","32.276248931884766","32.276248931884766","32.276248931884766","","","","36.258609771728516","36.258609771728516","36.258609771728516","","",""
"3255","","","","34.47467041015625","34.47467041015625","34.47467041015625","","","","23.51152801513672","23.51152801513672","23.51152801513672","","","","20.089834213256836","20.089834213256836","20.089834213256836"
"3258","24.080163955688477","24.080163955688477","24.080163955688477","","","","32.74423599243164","32.74423599243164","32.74423599243164","","","","35.539974212646484","35.539974212646484","35.539974212646484","","",""
"3260","","","","34.10084915161133","34.10084915161133","34.10084915161133","","","","23.467201232910156","23.467201232910156","23.467201232910156","","","","19.939332962036133","19.939332962036133","19.939332962036133"
"3263","24.161348342895508","24.161348342895508","24.161348342895508","","","","31.87024688720703","31.87024688720703","31.87024688720703","","","","33.05722427368164","33.05722427368164","33.05722427368164","","",""
"3265","","","","34.06214141845703","34.06214141845703","34.06214141845703","","","","23.48440933227539","23.48440933227539","23.48440933227539","","","","20.083829879760742","20.083829879760742","20.083829879760742"
"3268","24.041364669799805","24.041364669799805","24.041364669799805","","","","32.94671630859375","32.94671630859375","32.94671630859375","","","","35.98933029174805","35.98933029174805","35.98933029174805","","",""
"3270","","","","33.937625885009766","33.937625885009766","33.937625885009766","","","","23.215700149536133","23.215700149536133","23.215700149536133","","","","20.097434997558594","20.097434997558594","20.097434997558594"
"3273","24.485441207885742","24.485441207885742","24.485441207885742","","","","33.17023849487305","33.17023849487305","33.17023849487305","","","","35.99724197387695","35.99724197387695","35.99724197387695","","",""
"3275","","","","34.02839660644531","34.02839660644531","34.02839660644531","","","","23.636005401611328","23.636005401611328","23.636005401611328","","","","20.12589454650879","20.12589454650879","20.12589454650879"
"3278","24.29218101501465","24.29218101501465","24.29218101501465","","","","32.5762825012207","32.5762825012207","32.5762825012207","","","","34.113861083984375","34.113861083984375","34.113861083984375","","",""
"3280","","","","33.64282989501953","33.64282989501953","33.64282989501953","","","","23.266681671142578","23.266681671142578","23.266681671142578","","","","20.070171356201172","20.070171356201172","20.070171356201172"
"3283","23.997892379760742","23.997892379760742","23.997892379760742","","","","32.185482025146484","32.185482025146484","32.185482025146484","","","","36.441932678222656","36.441932678222656","36.441932678222656","","",""
"3285","","","","34.4085807800293","34.4085807800293","34.4085807800293","","","","23.340871810913086","23.340871810913086","23.340871810913086","","","","19.98594856262207","19.98594856262207","19.98594856262207"
"3288","24.222883224487305","24.222883224487305","24.222883224487305","","","","32.480796813964844","32.480796813964844","32.480796813964844","","","","36.4433708190918","36.4433708190918","36.4433708190918","","",""
"3290","","","","34.43068313598633","34.43068313598633","34.43068313598633","","","","23.187301635742188","23.187301635742188","23.187301635742188","","","","20.273361206054688","20.273361206054688","20.273361206054688"
"3293","23.93163299560547","23.93163299560547","23.93163299560547","","","","31.6361083984375","31.6361083984375","31.6361083984375","","","","36.63190460205078","36.63190460205078","36.63190460205078","","",""
"3295","","","","34.536128997802734","34.536128997802734","34.536128997802734","","","","23.355438232421875","23.355438232421875","23.355438232421875","","","","20.07123565673828","20.07123565673828","20.07123565673828"
"3298","24.279521942138672","24.279521942138672","24.279521942138672","","","","33.52302551269531","33.52302551269531","33.52302551269531","","","","35.14228439331055","35.14228439331055","35.14228439331055","","",""
"3300","","","","34.16168212890625","34.16168212890625","34.16168212890625","","","","23.183486938476562","23.183486938476562","23.183486938476562","","","","20.050548553466797","20.050548553466797","20.050548553466797"
"3303","24.046091079711914","24.046091079711914","24.046091079711914","","","","31.965227127075195","31.965227127075195","31.965227127075195","","","","35.28485107421875","35.28485107421875","35.28485107421875","","",""
"3305","","","","34.24903869628906","34.24903869628906","34.24903869628906","","","","23.094860076904297","23.094860076904297","23.094860076904297","","","","20.078981399536133","20.078981399536133","20.078981399536133"
"3308","24.23805809020996","24.23805809020996","24.23805809020996","","","","33.88095474243164","33.88095474243164","33.88095474243164","","","","35.216766357421875","35.216766357421875","35.216766357421875","","",""
"3310","","","","33.909061431884766","33.909061431884766","33.909061431884766","","","","23.429208755493164","23.429208755493164","23.429208755493164","","","","20.09549903869629","20.09549903869629","20.09549903869629"
"3313","24.20764923095703","24.20764923095703","24.20764923095703","","","","32.36956024169922","32.36956024169922","32.36956024169922","","","","36.67491149902344","36.67491149902344","36.67491149902344","","",""
"3315","","","","34.73019790649414","34.73019790649414","34.73019790649414","","","","23.19596290588379","23.19596290588379","23.19596290588379","","","","20.115150451660156","20.115150451660156","20.115150451660156"
"3318","24.1015625","24.1015625","24.1015625","","","","31.363595962524414","31.363595962524414","31.363595962524414","","","","36.046875","36.046875","36.046875","","",""
"3320","","","","33.727874755859375","33.727874755859375","33.727874755859375","","","","23.232805252075195","23.232805252075195","23.232805252075195","","","","19.94205665588379","19.94205665588379","19.94205665588379"
"3323","24.128440856933594","24.128440856933594","24.128440856933594","","","","32.35154342651367","32.35154342651367","32.35154342651367","","","","36.17583084106445","36.17583084106445","36.17583084106445","","",""
"3325","","","","33.764076232910156","33.764076232910156","33.764076232910156","","","","23.274452209472656","23.274452209472656","23.274452209472656","","","","19.987367630004883","19.987367630004883","19.987367630004883"
"3328","24.045654296875","24.045654296875","24.045654296875","","","","32.13186264038086","32.13186264038086","32.13186264038086","","","","35.53300476074219","35.53300476074219","35.53300476074219","","",""
"3330","","","","34.341915130615234","34.341915130615234","34.341915130615234","","","","23.309423446655273","23.309423446655273","23.309423446655273","","","","20.086463928222656","20.086463928222656","20.086463928222656"
